,id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
55,4shKoD4U0rsE6UDjyPEjyK,Bones,The Killers,0.472,0.902,9,-3.607,1,0.0643,0.000679,0.124,0.0822,0.567,139.57,audio_features,4shKoD4U0rsE6UDjyPEjyK,spotify:track:4shKoD4U0rsE6UDjyPEjyK,https://api.spotify.com/v1/tracks/4shKoD4U0rsE6UDjyPEjyK,https://api.spotify.com/v1/audio-analysis/4shKoD4U0rsE6UDjyPEjyK,227000,4
56,6MFRtRMQWObCVWE4TC1Pbu,Fireside,Arctic Monkeys,0.541,0.952,9,-5.634,0,0.055,0.0194,0.000596,0.123,0.726,99.986,audio_features,6MFRtRMQWObCVWE4TC1Pbu,spotify:track:6MFRtRMQWObCVWE4TC1Pbu,https://api.spotify.com/v1/tracks/6MFRtRMQWObCVWE4TC1Pbu,https://api.spotify.com/v1/audio-analysis/6MFRtRMQWObCVWE4TC1Pbu,181027,4
57,63otWg6eWBt3ldXFtDJiXN,Snap Out of It,Arctic Monkeys,0.721,0.627,5,-6.471,0,0.0332,0.194,0.0,0.112,0.901,130.012,audio_features,63otWg6eWBt3ldXFtDJiXN,spotify:track:63otWg6eWBt3ldXFtDJiXN,https://api.spotify.com/v1/tracks/63otWg6eWBt3ldXFtDJiXN,https://api.spotify.com/v1/audio-analysis/63otWg6eWBt3ldXFtDJiXN,192880,4
58,6wVWJl64yoTzU27EI8ep20,Crying Lightning,Arctic Monkeys,0.498,0.885,4,-4.423,0,0.0461,0.0148,0.00041,0.239,0.67,106.719,audio_features,6wVWJl64yoTzU27EI8ep20,spotify:track:6wVWJl64yoTzU27EI8ep20,https://api.spotify.com/v1/tracks/6wVWJl64yoTzU27EI8ep20,https://api.spotify.com/v1/audio-analysis/6wVWJl64yoTzU27EI8ep20,224827,4
59,5kxVyCgEUND7E2QKG7JmoF,Teddy Picker,Arctic Monkeys,0.637,0.963,9,-5.116,1,0.0882,0.000286,0.000889,0.0449,0.823,150.1,audio_features,5kxVyCgEUND7E2QKG7JmoF,spotify:track:5kxVyCgEUND7E2QKG7JmoF,https://api.spotify.com/v1/tracks/5kxVyCgEUND7E2QKG7JmoF,https://api.spotify.com/v1/audio-analysis/5kxVyCgEUND7E2QKG7JmoF,165000,4
60,2BqfIlpahcebJPeu1IUTEo,Do Me a Favour,Arctic Monkeys,0.469,0.738,11,-6.638,0,0.0619,0.00013,0.0577,0.078,0.624,180.15,audio_features,2BqfIlpahcebJPeu1IUTEo,spotify:track:2BqfIlpahcebJPeu1IUTEo,https://api.spotify.com/v1/tracks/2BqfIlpahcebJPeu1IUTEo,https://api.spotify.com/v1/audio-analysis/2BqfIlpahcebJPeu1IUTEo,209253,4
61,3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,audio_features,3DQVgcqaP3iSMbaKsd57l5,spotify:track:3DQVgcqaP3iSMbaKsd57l5,https://api.spotify.com/v1/tracks/3DQVgcqaP3iSMbaKsd57l5,https://api.spotify.com/v1/audio-analysis/3DQVgcqaP3iSMbaKsd57l5,173680,4
62,64a5XZCVDWwvC7gwPPCsH6,Still Take You Home,Arctic Monkeys,0.599,0.946,8,-4.192,1,0.0378,0.000669,0.0,0.0973,0.653,108.934,audio_features,64a5XZCVDWwvC7gwPPCsH6,spotify:track:64a5XZCVDWwvC7gwPPCsH6,https://api.spotify.com/v1/tracks/64a5XZCVDWwvC7gwPPCsH6,https://api.spotify.com/v1/audio-analysis/64a5XZCVDWwvC7gwPPCsH6,173667,4
63,2vQQfWTanvD99OeHLAoyhW,From The Ritz To The Rubble,Arctic Monkeys,0.216,0.882,11,-5.176,0,0.0439,0.00147,0.0,0.308,0.656,189.286,audio_features,2vQQfWTanvD99OeHLAoyhW,spotify:track:2vQQfWTanvD99OeHLAoyhW,https://api.spotify.com/v1/tracks/2vQQfWTanvD99OeHLAoyhW,https://api.spotify.com/v1/audio-analysis/2vQQfWTanvD99OeHLAoyhW,193427,4
64,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
65,1Y6DGcTCuMAtw8KB3h4W3q,Around the World,Red Hot Chili Peppers,0.51,0.943,0,-3.572,1,0.171,0.00421,0.584,0.062,0.776,96.48,audio_features,1Y6DGcTCuMAtw8KB3h4W3q,spotify:track:1Y6DGcTCuMAtw8KB3h4W3q,https://api.spotify.com/v1/tracks/1Y6DGcTCuMAtw8KB3h4W3q,https://api.spotify.com/v1/audio-analysis/1Y6DGcTCuMAtw8KB3h4W3q,239213,4
66,0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,0uppYCG86ajpV2hSR3dJJ0,spotify:track:0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/tracks/0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/audio-analysis/0uppYCG86ajpV2hSR3dJJ0,282907,4
67,54oMZ3blwWwuPN4wEoG5mk,I'm Upset,Drake,0.899,0.592,11,-7.901,0,0.333,0.263,0.0,0.0831,0.504,149.953,audio_features,54oMZ3blwWwuPN4wEoG5mk,spotify:track:54oMZ3blwWwuPN4wEoG5mk,https://api.spotify.com/v1/tracks/54oMZ3blwWwuPN4wEoG5mk,https://api.spotify.com/v1/audio-analysis/54oMZ3blwWwuPN4wEoG5mk,214139,4
68,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4
69,4o5jCmWVDqp1B7eqGAbQPv,No Te Creas Tan Importante,DJ Pirata,0.733,0.79,0,-4.528,1,0.0897,0.636,0.000296,0.0374,0.973,94.986,audio_features,4o5jCmWVDqp1B7eqGAbQPv,spotify:track:4o5jCmWVDqp1B7eqGAbQPv,https://api.spotify.com/v1/tracks/4o5jCmWVDqp1B7eqGAbQPv,https://api.spotify.com/v1/audio-analysis/4o5jCmWVDqp1B7eqGAbQPv,262818,4
70,4RQN36VnkR0oNBRUClzpNm,Eat The Rich,Aerosmith,0.572,0.927,11,-4.583,0,0.0509,0.0079,0.000144,0.352,0.702,123.008,audio_features,4RQN36VnkR0oNBRUClzpNm,spotify:track:4RQN36VnkR0oNBRUClzpNm,https://api.spotify.com/v1/tracks/4RQN36VnkR0oNBRUClzpNm,https://api.spotify.com/v1/audio-analysis/4RQN36VnkR0oNBRUClzpNm,249661,4
71,2At3wa1XCMnEendDMO9qcM,Senior Skip Day,Mac Miller,0.534,0.566,5,-8.661,0,0.224,0.465,0.0,0.169,0.72,107.799,audio_features,2At3wa1XCMnEendDMO9qcM,spotify:track:2At3wa1XCMnEendDMO9qcM,https://api.spotify.com/v1/tracks/2At3wa1XCMnEendDMO9qcM,https://api.spotify.com/v1/audio-analysis/2At3wa1XCMnEendDMO9qcM,147523,4
72,5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),Mac Miller,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,audio_features,5iUQMwxUPdJBFeGkePtM66,spotify:track:5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66,305350,4
73,1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,Gorillaz,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,audio_features,1RKUoGiLEbcXN4GY4spQDx,spotify:track:1RKUoGiLEbcXN4GY4spQDx,https://api.spotify.com/v1/tracks/1RKUoGiLEbcXN4GY4spQDx,https://api.spotify.com/v1/audio-analysis/1RKUoGiLEbcXN4GY4spQDx,340920,4
74,5SLhbyOJgcKGTDNWaQN91M,Everybody Dies,Logic,0.574,0.926,9,-3.935,0,0.207,0.138,2.59e-06,0.38,0.835,94.279,audio_features,5SLhbyOJgcKGTDNWaQN91M,spotify:track:5SLhbyOJgcKGTDNWaQN91M,https://api.spotify.com/v1/tracks/5SLhbyOJgcKGTDNWaQN91M,https://api.spotify.com/v1/audio-analysis/5SLhbyOJgcKGTDNWaQN91M,250267,4
75,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
76,7jYUaoOfdcYgUvkK8NnFfx,Tranz,Gorillaz,0.649,0.883,7,-5.058,1,0.0306,0.0324,0.0185,0.0658,0.779,135.141,audio_features,7jYUaoOfdcYgUvkK8NnFfx,spotify:track:7jYUaoOfdcYgUvkK8NnFfx,https://api.spotify.com/v1/tracks/7jYUaoOfdcYgUvkK8NnFfx,https://api.spotify.com/v1/audio-analysis/7jYUaoOfdcYgUvkK8NnFfx,162627,4
77,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
78,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,audio_features,1cTZMwcBJT0Ka3UJPXOeeN,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/tracks/1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN,210926,4
79,69S43cnKReeZSZLyg5hvDd,Strong Enough,Jude the Obscure,0.695,0.724,4,-8.282,1,0.095,0.0234,7.61e-05,0.139,0.652,105.603,audio_features,69S43cnKReeZSZLyg5hvDd,spotify:track:69S43cnKReeZSZLyg5hvDd,https://api.spotify.com/v1/tracks/69S43cnKReeZSZLyg5hvDd,https://api.spotify.com/v1/audio-analysis/69S43cnKReeZSZLyg5hvDd,248520,4
80,4ewH8Cj4lXKIDvU9SpSyZy,changes,eaup,0.685,0.449,7,-6.686,0,0.0408,0.34,0.00935,0.102,0.661,150.106,audio_features,4ewH8Cj4lXKIDvU9SpSyZy,spotify:track:4ewH8Cj4lXKIDvU9SpSyZy,https://api.spotify.com/v1/tracks/4ewH8Cj4lXKIDvU9SpSyZy,https://api.spotify.com/v1/audio-analysis/4ewH8Cj4lXKIDvU9SpSyZy,79200,4
81,2tGmgQfm6lDWmQ2xi69tLX,Basement (Lofi Version),Mason Murphy,0.709,0.43,0,-11.344,1,0.273,0.361,0.041,0.0877,0.787,169.892,audio_features,2tGmgQfm6lDWmQ2xi69tLX,spotify:track:2tGmgQfm6lDWmQ2xi69tLX,https://api.spotify.com/v1/tracks/2tGmgQfm6lDWmQ2xi69tLX,https://api.spotify.com/v1/audio-analysis/2tGmgQfm6lDWmQ2xi69tLX,189176,4
82,3mFxRJau0dXGjFmA9Y4Yda,Pop Star 팝스타,Peachy!,0.907,0.624,4,-10.691,1,0.128,0.0564,0.000591,0.128,0.936,120.985,audio_features,3mFxRJau0dXGjFmA9Y4Yda,spotify:track:3mFxRJau0dXGjFmA9Y4Yda,https://api.spotify.com/v1/tracks/3mFxRJau0dXGjFmA9Y4Yda,https://api.spotify.com/v1/audio-analysis/3mFxRJau0dXGjFmA9Y4Yda,156694,4
83,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
84,0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,0.627,0.717,8,-5.751,0,0.0376,0.017,0.0,0.261,0.561,105.05,audio_features,0B8B8cVRFIG1yznoQe7c9s,spotify:track:0B8B8cVRFIG1yznoQe7c9s,https://api.spotify.com/v1/tracks/0B8B8cVRFIG1yznoQe7c9s,https://api.spotify.com/v1/audio-analysis/0B8B8cVRFIG1yznoQe7c9s,247427,4
85,4RepvCWqsP6zBuzvwYibAS,I Feel It Coming,The Weeknd,0.769,0.813,0,-5.9,0,0.143,0.429,0.0,0.0952,0.567,92.985,audio_features,4RepvCWqsP6zBuzvwYibAS,spotify:track:4RepvCWqsP6zBuzvwYibAS,https://api.spotify.com/v1/tracks/4RepvCWqsP6zBuzvwYibAS,https://api.spotify.com/v1/audio-analysis/4RepvCWqsP6zBuzvwYibAS,269187,4
86,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,audio_features,5aAx2yezTd8zXrkmtKl66Z,spotify:track:5aAx2yezTd8zXrkmtKl66Z,https://api.spotify.com/v1/tracks/5aAx2yezTd8zXrkmtKl66Z,https://api.spotify.com/v1/audio-analysis/5aAx2yezTd8zXrkmtKl66Z,230453,4
87,7y2SOXPaH6ORTya7ROEzy0,Sidewalks,The Weeknd,0.538,0.731,1,-5.252,0,0.0786,0.142,0.0,0.341,0.576,149.787,audio_features,7y2SOXPaH6ORTya7ROEzy0,spotify:track:7y2SOXPaH6ORTya7ROEzy0,https://api.spotify.com/v1/tracks/7y2SOXPaH6ORTya7ROEzy0,https://api.spotify.com/v1/audio-analysis/7y2SOXPaH6ORTya7ROEzy0,231360,4
88,3CCS6y9BPowg2jYiaY94UZ,Let Me Out (feat. Mavis Staples & Pusha T),Gorillaz,0.607,0.785,1,-5.955,0,0.258,0.211,3.34e-06,0.915,0.517,81.087,audio_features,3CCS6y9BPowg2jYiaY94UZ,spotify:track:3CCS6y9BPowg2jYiaY94UZ,https://api.spotify.com/v1/tracks/3CCS6y9BPowg2jYiaY94UZ,https://api.spotify.com/v1/audio-analysis/3CCS6y9BPowg2jYiaY94UZ,175813,4
89,6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Calvin Harris,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813,4
90,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
91,0t2myRMEMCi2SRyg5TEFLp,Love$ick,Mura Masa,0.65,0.776,6,-5.059,1,0.139,0.138,0.00417,0.27,0.772,88.89,audio_features,0t2myRMEMCi2SRyg5TEFLp,spotify:track:0t2myRMEMCi2SRyg5TEFLp,https://api.spotify.com/v1/tracks/0t2myRMEMCi2SRyg5TEFLp,https://api.spotify.com/v1/audio-analysis/0t2myRMEMCi2SRyg5TEFLp,192155,4
92,2edETjnSyBm4Of0Amtxxbd,FFYL,Quinn XCII,0.722,0.762,5,-4.76,0,0.053,0.226,7.1e-06,0.117,0.591,120.038,audio_features,2edETjnSyBm4Of0Amtxxbd,spotify:track:2edETjnSyBm4Of0Amtxxbd,https://api.spotify.com/v1/tracks/2edETjnSyBm4Of0Amtxxbd,https://api.spotify.com/v1/audio-analysis/2edETjnSyBm4Of0Amtxxbd,226500,4
93,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,audio_features,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,326933,4
94,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,audio_features,3A7qX2QjDlPnazUsRk5y0M,spotify:track:3A7qX2QjDlPnazUsRk5y0M,https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M,https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M,194897,4
95,3yI282DoIJyERd0vGukMoB,Fortunate Son,Creedence Clearwater Revival,0.643,0.669,0,-7.485,1,0.0398,0.208,0.00664,0.151,0.609,132.709,audio_features,3yI282DoIJyERd0vGukMoB,spotify:track:3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/tracks/3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/audio-analysis/3yI282DoIJyERd0vGukMoB,140773,4
96,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
97,5nNmj1cLH3r4aA4XDJ2bgY,September,"Earth, Wind & Fire",0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.98,125.941,audio_features,5nNmj1cLH3r4aA4XDJ2bgY,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/tracks/5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/audio-analysis/5nNmj1cLH3r4aA4XDJ2bgY,214827,4
98,5ewbjuND65NLyWwQZLXHwN,Have You Ever Seen The Rain,Creedence Clearwater Revival,0.772,0.569,0,-8.587,1,0.0291,0.101,7.06e-06,0.184,0.817,116.0,audio_features,5ewbjuND65NLyWwQZLXHwN,spotify:track:5ewbjuND65NLyWwQZLXHwN,https://api.spotify.com/v1/tracks/5ewbjuND65NLyWwQZLXHwN,https://api.spotify.com/v1/audio-analysis/5ewbjuND65NLyWwQZLXHwN,159987,4
99,5tGGKJ8OXHQk9DxX1BABUD,Up Around The Bend,Creedence Clearwater Revival,0.592,0.831,2,-7.502,1,0.0358,0.0877,0.602,0.259,0.792,130.194,audio_features,5tGGKJ8OXHQk9DxX1BABUD,spotify:track:5tGGKJ8OXHQk9DxX1BABUD,https://api.spotify.com/v1/tracks/5tGGKJ8OXHQk9DxX1BABUD,https://api.spotify.com/v1/audio-analysis/5tGGKJ8OXHQk9DxX1BABUD,162493,4
100,1tVzVPIcCFz5QUMGLPHJEc,Tainted Love,Soft Cell,0.569,0.493,0,-9.112,0,0.0381,0.106,0.0,0.624,0.616,143.221,audio_features,1tVzVPIcCFz5QUMGLPHJEc,spotify:track:1tVzVPIcCFz5QUMGLPHJEc,https://api.spotify.com/v1/tracks/1tVzVPIcCFz5QUMGLPHJEc,https://api.spotify.com/v1/audio-analysis/1tVzVPIcCFz5QUMGLPHJEc,156907,4
101,6eXovJdAhh26KFdpicZScW,Roxanne,The Police,0.593,0.635,5,-11.474,1,0.431,0.0643,0.0,0.0261,0.786,133.137,audio_features,6eXovJdAhh26KFdpicZScW,spotify:track:6eXovJdAhh26KFdpicZScW,https://api.spotify.com/v1/tracks/6eXovJdAhh26KFdpicZScW,https://api.spotify.com/v1/audio-analysis/6eXovJdAhh26KFdpicZScW,194760,4
102,3VtrOlNHCPdZnEk4e4bwVG,Sweet Home Alabama,Lynyrd Skynyrd,0.599,0.595,7,-11.687,1,0.0267,0.164,0.0003,0.154,0.911,97.769,audio_features,3VtrOlNHCPdZnEk4e4bwVG,spotify:track:3VtrOlNHCPdZnEk4e4bwVG,https://api.spotify.com/v1/tracks/3VtrOlNHCPdZnEk4e4bwVG,https://api.spotify.com/v1/audio-analysis/3VtrOlNHCPdZnEk4e4bwVG,285160,4
103,5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,audio_features,5dRQUolXAVX3BbCiIxmSsf,spotify:track:5dRQUolXAVX3BbCiIxmSsf,https://api.spotify.com/v1/tracks/5dRQUolXAVX3BbCiIxmSsf,https://api.spotify.com/v1/audio-analysis/5dRQUolXAVX3BbCiIxmSsf,221840,4
104,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,Survivor,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,audio_features,2KH16WveTQWT6KOG9Rg6e2,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640,4
105,0293bTPojlkLvyr8ojc74y,You Make My Dreams,Daryl Hall & John Oates,0.752,0.694,5,-5.385,1,0.062,0.312,0.0348,0.0577,0.869,167.263,audio_features,0293bTPojlkLvyr8ojc74y,spotify:track:0293bTPojlkLvyr8ojc74y,https://api.spotify.com/v1/tracks/0293bTPojlkLvyr8ojc74y,https://api.spotify.com/v1/audio-analysis/0293bTPojlkLvyr8ojc74y,191480,4
106,2PfBSkCKZDXMsJogMT0wML,Jump,Van Halen,0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,audio_features,2PfBSkCKZDXMsJogMT0wML,spotify:track:2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/tracks/2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/audio-analysis/2PfBSkCKZDXMsJogMT0wML,239560,4
107,1YwNlWLf8auhazSQUDQLFU,Enjoy the Silence - Single Mix,Depeche Mode,0.641,0.812,0,-7.945,0,0.0293,0.155,4.43e-05,0.078,0.822,112.777,audio_features,1YwNlWLf8auhazSQUDQLFU,spotify:track:1YwNlWLf8auhazSQUDQLFU,https://api.spotify.com/v1/tracks/1YwNlWLf8auhazSQUDQLFU,https://api.spotify.com/v1/audio-analysis/1YwNlWLf8auhazSQUDQLFU,257333,4
108,2RtnoUsvJg3wMgMeEhG6fr,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,0.529,0.912,3,-5.683,0,0.0459,0.242,0.0,0.215,0.667,157.35,audio_features,2RtnoUsvJg3wMgMeEhG6fr,spotify:track:2RtnoUsvJg3wMgMeEhG6fr,https://api.spotify.com/v1/tracks/2RtnoUsvJg3wMgMeEhG6fr,https://api.spotify.com/v1/audio-analysis/2RtnoUsvJg3wMgMeEhG6fr,215600,4
109,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
110,0XIvZ82aDF7JiSi3ZE320u,Rock You Like A Hurricane,Scorpions,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619,audio_features,0XIvZ82aDF7JiSi3ZE320u,spotify:track:0XIvZ82aDF7JiSi3ZE320u,https://api.spotify.com/v1/tracks/0XIvZ82aDF7JiSi3ZE320u,https://api.spotify.com/v1/audio-analysis/0XIvZ82aDF7JiSi3ZE320u,252493,4
111,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
112,77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered,The Rolling Stones,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173,4
113,5xD021bM8VbqrhCVhxRozx,Message In A Bottle - Remastered 2003,The Police,0.582,0.81,1,-7.024,0,0.0396,0.0338,1.68e-05,0.202,0.875,151.006,audio_features,5xD021bM8VbqrhCVhxRozx,spotify:track:5xD021bM8VbqrhCVhxRozx,https://api.spotify.com/v1/tracks/5xD021bM8VbqrhCVhxRozx,https://api.spotify.com/v1/audio-analysis/5xD021bM8VbqrhCVhxRozx,290280,4
114,1aj4GXfmEYXfdVZohCpNKu,Stand by Me,Otis Redding,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,audio_features,1aj4GXfmEYXfdVZohCpNKu,spotify:track:1aj4GXfmEYXfdVZohCpNKu,https://api.spotify.com/v1/tracks/1aj4GXfmEYXfdVZohCpNKu,https://api.spotify.com/v1/audio-analysis/1aj4GXfmEYXfdVZohCpNKu,172333,4
115,6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,audio_features,6UqRGwjwYL0stXbaodTxwo,spotify:track:6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/tracks/6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/audio-analysis/6UqRGwjwYL0stXbaodTxwo,210853,4
